Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
102.1192536,-0.7310073376,-7.789834023,2.469393015
102.1292536,-0.7316055298,-7.533204079,2.030309916
102.1392536,-0.1004985496,-7.623532772,2.060818434
102.1492536,0.5647061467,-7.715656757,2.288136721
102.1592536,0.8853443861,-8.045866013,2.339582443
102.1692536,0.4540380836,-8.606983185,1.697707653
102.1792536,-0.2985046208,-9.049654961,0.509073019
102.1892536,-1.079761267,-9.673583984,-0.8817551732
102.1992536,-1.591825247,-9.987641335,-1.192223907
102.2092536,-1.955534339,-9.987641335,-1.22691977
102.2192536,-2.165504456,-9.931410789,-1.107876897
102.2292536,-2.494517565,-9.715457916,-0.4612165689
102.2392536,-2.422134638,-9.425926208,-0.05204389244
102.2492536,-1.976471543,-9.491728783,0.5048855543
102.2592536,-1.990230203,-10.11984539,0.7208378315
102.2692536,-2.550150633,-9.822537422,0.5581258535
102.2792536,-2.852244616,-9.615557671,0.3092723191
102.2892536,-3.019144058,-9.348757744,0.4779663086
102.2992536,-2.73260355,-9.524032593,0.2763710022
102.3092536,-1.924427629,-9.350552559,0.1896311939
102.3192536,-0.9529415965,-9.702297211,0.6317051649
102.3292536,-0.5551348329,-9.872187614,1.125224829
102.3392536,-0.4109672904,-10.02293587,1.527219057
102.3492536,-0.2632105052,-10.15155029,1.369292736
102.3592536,0.209371984,-10.10548782,0.9547362328
102.3692536,0.5102694035,-10.09412193,0.7884350419
102.3792536,0.6340979934,-10.04327488,0.3146561682
102.3892536,0.7435696125,-10.16530895,-0.06400800496
102.3992536,0.5431707501,-10.50209904,0.1585244983
102.4092536,0.352343142,-10.60917759,0.4683950245
102.4192536,0.2189432681,-10.53858948,0.5976074338
102.4292536,-0.02512463741,-10.61994553,0.5670989752
102.4392536,-0.1782652885,-10.71565819,0.604187727
102.4492536,0.01794617064,-10.82991505,0.5132604837
102.4592536,-0.02572284266,-11.08654594,0.2482553422
102.4692536,0.2602194548,-11.25523949,-0.3601198196
102.4792536,1.072582722,-11.23729324,-0.7639086246
102.4892536,1.818545222,-11.36590767,-0.7950153351
102.4992536,2.272583246,-11.86241817,-0.9451649189
102.5092536,2.39222455,-12.5683012,-1.293918848
102.5192536,2.076371908,-12.86800194,-1.622333765
102.5292536,1.65463686,-12.70409393,-1.838286042
102.5392536,1.228714466,-12.48754311,-2.087737799
102.5492536,0.9798609018,-12.29970646,-2.288734913
102.5592536,0.7932206988,-11.92642593,-2.315654039
102.5692536,0.8069794178,-11.42393398,-2.317448616
102.5792536,0.7842476368,-10.71565819,-1.546959877
102.5892536,0.7657032609,-9.959526062,-0.8572286963
102.5992536,0.4175475538,-9.641280174,-0.5264210105
102.6092536,0.1363908947,-9.416355133,0.2213360965
102.6192536,-0.7585247755,-9.625128746,-0.123828575
102.6292536,-1.364507079,-10.0839529,0.3786641955
102.6392536,-1.689332843,-10.89811039,0.4779663086
102.6492536,-0.6394818425,-11.18943691,-1.047458172
102.6592536,-0.06939185411,-11.44128132,-0.4438686073
102.6692536,1.451845169,-11.05484104,-0.04247260094
102.6792536,1.319043517,-11.39402294,0.5772684813
102.6892536,3.001197815,-10.11505985,0.5820540786
102.6992536,2.803191662,-9.827920914,2.081755638
102.7092536,2.883351326,-8.304888725,1.972284079
102.7192536,3.207578659,-7.566105366,1.648056626
102.7292536,2.834298372,-7.866404533,1.500898004
102.7392536,2.254637241,-8.455039024,0.6424728632
102.7492536,1.628315806,-8.746364594,0.470787853
102.7592536,1.264606714,-9.147761345,0.3086741269
102.7692536,1.346560955,-9.646066666,0.3726821244
102.7792536,0.9260223508,-10.12642574,0.6460621357
102.7892536,0.4953143001,-10.61157036,0.08075776696
102.7992536,0.002392822644,-11.00279713,-0.1483550072
102.8092536,-0.2799602449,-11.10329533,-0.2219343036
102.8192536,-1.097109199,-10.97169018,0.1106680483
102.8292536,-1.846660852,-10.60798073,0.7375875711
102.8392536,-2.257628202,-9.765109062,1.301695466
