"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.475957746E0,-1.567298770E-1,2.359921217E0,9.321240425E0
3.485957746E0,-2.195414752E-1,2.337189436E0,9.129216194E0
3.495957746E0,-2.434697002E-1,2.324627161E0,8.885149002E0
3.505957746E0,-2.775674164E-1,2.192423820E0,8.553742409E0
3.515957746E0,-5.024927258E-1,2.279761791E0,8.352147102E0
3.525957746E0,-3.451646566E-1,2.327618122E0,8.396414757E0
3.535957746E0,-1.196411327E-1,2.392822742E0,8.679964066E0
3.545957746E0,-1.339980662E-1,2.372483730E0,8.866603851E0
3.555957746E0,-2.476571500E-1,2.160120726E0,9.137591362E0
3.565957746E0,-1.908276081E-1,2.040479422E0,9.098708153E0
3.575957746E0,-1.477568001E-1,1.916650891E0,9.002396584E0
3.585957746E0,-1.854437590E-2,1.820937991E0,9.055039406E0
3.595957746E0,2.931207791E-2,1.787438512E0,9.055039406E0
3.605957746E0,2.931207791E-2,1.787438512E0,9.055039406E0
3.615957746E0,3.529413417E-2,1.650449395E0,9.489934921E0
3.625957746E0,8.793623000E-2,1.601396561E0,9.714859962E0
3.635957746E0,1.316052526E-1,1.576870084E0,9.853643417E0
3.645957746E0,1.268195957E-1,1.518245935E0,1.003071213E1
3.655957746E0,1.459621787E-1,1.450648785E0,1.013061333E1
3.665957746E0,1.274178028E-1,1.334596872E0,1.032144070E1
3.675957746E0,3.649054468E-2,1.252642632E0,1.037827015E1
3.685957746E0,-1.615155302E-2,1.262812138E0,1.029631615E1
3.695957746E0,-1.615155302E-2,1.320239902E0,1.024905777E1
3.705957746E0,-1.136590727E-2,1.363908887E0,1.020120144E1
3.715957746E0,8.434699476E-2,1.536192179E0,1.019820976E1
3.725957746E0,1.657029688E-1,1.603191137E0,1.021795082E1
3.735957746E0,1.651047617E-1,1.651645780E0,1.016590691E1
3.745957746E0,1.603191197E-1,1.666600943E0,1.007019424E1
3.755957746E0,1.172483116E-1,1.667199135E0,9.973882675E0
3.765957746E0,-2.177468538E-1,1.511067510E0,9.636494637E0
3.775957746E0,-3.379862010E-1,1.497308731E0,9.468399048E0
3.785957746E0,-3.571287692E-1,1.536790371E0,9.315258980E0
3.795957746E0,-2.470589429E-1,1.517647743E0,9.325428009E0
3.805957746E0,-1.417747438E-1,1.493121386E0,9.416355133E0
3.815957746E0,-1.274178028E-1,1.640878081E0,9.484550476E0
3.825957746E0,-9.391828626E-2,1.708475351E0,9.470791817E0
