"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.677052363E0,-4.896084964E-1,1.471116185E0,-2.116648108E-1
3.687052363E0,-5.511531830E-1,1.375363111E0,-3.025310040E-1
3.697052363E0,-5.662720799E-1,1.284955025E0,-3.846924007E-1
3.707052363E0,-5.583308339E-1,1.224479437E0,-5.193881989E-1
3.717052363E0,-6.385068893E-1,1.141248941E0,-7.015787363E-1
3.727052363E0,-1.126588225E0,8.323038816E-1,-1.017396092E0
3.737052363E0,-1.362687588E0,7.406741381E-1,-1.319010735E0
3.747052363E0,-1.559844375E0,7.796167731E-1,-1.657735586E0
3.757052363E0,-1.627650499E0,8.032878041E-1,-1.848020077E0
3.767052363E0,-1.615585804E0,7.057020664E-1,-1.931555867E0
3.777052363E0,-1.607033730E0,-5.529857874E-1,-2.193464279E0
3.787052363E0,-1.715462327E0,-1.326188445E0,-2.489123106E0
3.797052363E0,-1.776090741E0,-2.656652927E0,-2.773328304E0
3.807052363E0,-1.840842366E0,-3.947258472E0,-2.971859455E0
3.817052363E0,-1.990046263E0,-3.675728798E0,-3.132516861E0
3.827052363E0,-2.100918293E0,-5.615378618E-1,-2.753016949E0
3.837052363E0,-1.791973233E0,2.886338234E-1,-2.436435938E0
3.847052363E0,-1.297783256E0,5.981897712E-1,-2.029141665E0
3.857052363E0,-8.764389157E-1,7.199047208E-1,-1.675145268E0
3.867052363E0,-5.465716720E-1,7.698429227E-1,-1.410487890E0
3.877052363E0,-3.029891551E-1,7.327328324E-1,-1.313513041E0
3.887052363E0,5.299255997E-2,1.283427835E0,-1.519832730E0
3.897052363E0,2.893974185E-1,1.348484993E0,-1.489442229E0
3.907052363E0,4.770857692E-1,9.260717034E-1,-1.236849427E0
