Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
109.1801226,0.4576273263,-18.52643013,-1.545165181
109.1901226,0.09152546525,-17.01416588,-0.0765703246
109.2001226,1.266999602,-15.3044939,-0.151944235
109.2101226,2.39760828,-13.94716454,-1.24965167
109.2201226,3.178864956,-12.32124233,-2.395215511
109.2301226,3.742972851,-11.02552891,-2.10209465
109.2401226,4.292723656,-8.878568649,-1.756331801
109.2501226,4.278964996,-7.419544697,-0.9475577474
109.2601226,3.829114437,-6.538387775,-1.096511006
109.2701226,2.507678032,-5.282155991,-1.582253933
109.2801226,0.9481559992,-3.283550978,-1.489532113
109.2901226,-0.745962441,-0.02213360928,-1.35074842
109.3001226,-1.949552298,0.4307080805,-0.409172684
109.3101226,-2.512463808,0.4169493318,0.1585244983
109.3201226,-2.057827473,-0.05324030295,0.4253242314
109.3301226,-1.383051515,-0.513858676,0.6741777658
109.3401226,-0.7657032609,-0.4857429862,0.8009973764
109.3501226,-0.1645065546,-0.2231307179,0.2261217386
109.3601226,1.021137118,0.3272185028,0.4061816335
109.3701226,2.834896564,1.857428551,2.789433002
109.3801226,2.834896564,1.857428551,2.789433002
109.3901226,2.834896564,1.857428551,2.789433002
109.4001226,7.929814339,1.520040631,-3.706482172
109.4101226,4.366302967,-2.73260355,-2.516651154
109.4201226,-1.878365755,-2.727219582,-6.575476646
109.4301226,-1.878365755,-2.727219582,-6.575476646
109.4401226,-7.098308563,-4.4488554,-6.16869688
109.4501226,-9.223134995,-8.063214302,-2.48195529
109.4601226,-9.647860527,-13.35314655,0.614357233
109.4701226,-9.394221306,-20.73320961,4.557130814
109.4801226,-10.00738239,-35.80739594,8.943174362
109.4901226,-10.01874828,-40.57090759,5.8983078
109.5001226,-6.723831654,-35.02374649,0.7010970116
109.5101226,-2.596212626,-25.27717972,-0.5407779217
109.5201226,0.4749752879,-18.04786491,0.35174492
109.5301226,4.08873558,-9.904491425,0.4025924206
109.5401226,5.286941528,-8.288737297,0.3565305769
109.5501226,5.286941528,-8.288737297,0.3565305769
109.5601226,7.313064098,-9.309874535,1.418345571
109.5701226,7.226324558,-11.69133186,2.725425005
109.5801226,7.226324558,-11.69133186,2.725425005
109.5901226,7.226324558,-11.69133186,2.725425005
109.6001226,2.143969059,-15.95773411,3.086143017
109.6101226,0.1441675574,-18.01197243,3.06999135
109.6201226,-1.495514154,-19.01635933,1.605584025
109.6301226,-1.495514154,-19.01635933,1.605584025
109.6401226,-2.376671076,-13.14257812,-3.593421459
109.6501226,-1.86580348,-11.63210869,-5.19481802
109.6601226,-0.8416753411,-10.42971611,-8.279764175
109.6701226,0.242273286,-9.367900848,-11.92822075
109.6801226,0.242273286,-9.367900848,-11.92822075
109.6901226,3.506681681,-5.50169754,-6.7704916
109.7001226,4.710271358,-5.117649555,-3.754338741
109.7001226,4.710271358,-5.117649555,-3.754338741
109.7201226,6.239883423,-6.583851337,-2.897708178
109.7301226,5.315655708,-6.899703979,-5.241477966
109.7401226,3.808775425,-5.233103275,-6.026922226
109.7501226,2.791825771,-3.925425529,-6.111867428
109.7601226,2.42273283,-3.113660574,-5.440680504
109.7701226,2.304886341,-2.590230465,-4.121636868
109.7801226,2.680559635,-2.714059114,-2.560918331
109.7901226,3.369094372,-1.855035782,-0.8321040869
109.8001226,3.854837179,-1.330409408,-0.4229314029
109.8101226,4.193421841,-0.8548358679,-0.2518445849
109.8201226,4.42373085,-0.6161518097,-0.1908276081
109.8301226,4.274777889,-1.065404296,-0.6532405615
109.8401226,3.924229145,-3.591626883,-0.8919246197
109.8501226,3.530609846,-4.689334393,-0.2500499785
109.8601226,3.305684566,-6.082555294,-0.2057827413
109.8701226,3.308675528,-8.218747139,-0.3080759048
109.8801226,3.467200041,-11.11107159,0.1603191197
109.8901226,3.031706333,-17.07338715,2.924627542
109.9001226,3.031706333,-17.07338715,2.924627542
109.9101226,3.031706333,-17.07338715,2.924627542
109.9201226,-5.416153908,-25.41596413,9.613762856
109.9301226,-8.447860718,-29.69373322,5.859424591
109.9401226,-8.447860718,-29.69373322,5.859424591
109.9501226,-8.447860718,-29.69373322,5.859424591
109.9601226,-2.134397745,-24.26681137,-7.186244488
109.9701226,-0.5551348329,-23.44068909,-5.900102615
109.9801226,1.490130305,-21.75016022,-2.950948477
109.9901226,2.243869543,-19.22034836,-1.264606714
110.0001226,4.490729809,-16.44766426,-1.872981906
110.0101226,6.741179466,-15.13520145,-2.913859844
110.0201226,7.35852766,-15.0095787,-1.923231244
110.0301226,6.757929325,-14.83191109,-1.773679733
110.0401226,6.757929325,-14.83191109,-1.773679733
110.0501226,2.602194548,-10.09890842,-0.5826523304
110.0601226,2.432902336,-8.414958954,0.4444667995
110.0701226,0.9343972206,-7.024130821,0.3248256743
110.0801226,-0.6723831892,-5.528616905,0.1645065546
110.0901226,-2.136790514,-3.44985199,0.08554340899
110.1001226,-3.270390272,-0.5330012441,-0.9475577474
110.1101226,-3.935595036,0.1345962733,-1.193420291
110.1201226,-4.131806374,0.7214360237,-1.555334687
110.1301226,-3.972085476,1.050449133,-0.9068797827
110.1401226,-3.03888464,1.467398524,0.1938186288
110.1501226,-3.03888464,1.467398524,0.1938186288
110.1601226,1.479362607,4.364508629,4.478765965
110.1701226,1.80658114,4.291527271,4.40937376
110.1801226,2.173281193,5.020740032,3.498306751
110.1901226,2.479562521,5.334199905,2.182852507
110.2001226,2.479562521,5.334199905,2.182852507
110.2101226,4.641477585,-1.926820397,-6.958926678
110.2201226,2.704487801,-3.361317635,-6.994818687
110.2301226,1.132403374,-2.734398127,-8.054839134
110.2401226,-0.3463610709,-2.519642353,-7.892127514
110.2501226,-8.073383331,-8.326424599,-2.309672117
110.2601226,-10.942976,-16.5649128,2.200200319
110.2701226,-9.787242889,-25.96810722,4.677968502
110.2801226,-9.566504478,-33.86861038,5.662016392
110.2901226,-10.54217815,-38.7409935,6.061617851
110.3001226,-5.879165173,-28.96152878,1.155135155
110.3101226,-3.769891977,-22.54517555,0.4265206456
110.3201226,-1.493121386,-17.15653801,0.1968096644
110.3301226,1.037288666,-12.51087284,-0.03768695518
110.3401226,3.37387991,-9.529416084,0.4815555513
110.3501226,5.936593056,-8.41077137,0.8979067206
110.3601226,5.936593056,-8.41077137,0.8979067206
110.3701226,8.428717613,-8.05424118,6.921837807
110.3801226,6.60478878,-8.94377327,8.851649284
110.3901226,5.272584915,-9.845867157,8.102695465
110.4001226,3.597010612,-11.21575832,6.652645111
110.4101226,-1.332802176,-18.45105553,4.84845686
110.4201226,-2.148754835,-22.33400917,1.811964989
110.4301226,-2.477169752,-23.5806694,-0.9200403094
110.4401226,-2.609373093,-22.13540459,-1.869990945
110.4501226,-2.066800594,-19.66720772,-3.043670416
110.4601226,-2.066800594,-19.66720772,-3.043670416
110.4701226,2.980858803,-9.559326172,-10.84845924
110.4801226,3.428316593,-7.959126472,-14.34497166
110.4901226,3.939184189,-6.924230576,-14.17149258
110.5001226,4.826921463,-5.120640278,-11.11226845
110.5101226,4.785047054,-3.130410194,-4.256831646
110.5201226,4.411168575,-2.846860647,-1.31126678
110.5301226,4.402793884,-3.317050457,-0.7363911867
110.5401226,4.110869408,-4.04087925,-1.976471543
110.5501226,2.767299414,-3.950550079,-4.00199604
110.5601226,1.754537225,-4.064807415,-5.658427238
110.5701226,2.114058733,-3.626920938,-4.031308174
110.5801226,2.25703001,-3.649054527,-2.609373093
110.5901226,2.542374134,-3.342175007,-3.123231649
110.6001226,3.102892876,-3.095116138,-4.211966038
110.6101226,3.652643681,-2.694916487,-3.1405797
110.6201226,3.471387386,-2.213361025,-2.374876499
110.6301226,3.471387386,-2.213361025,-2.374876499
110.6401226,3.064009428,-2.845066071,-1.760519266
110.6501226,3.220141172,-4.121636868,-1.256830096
110.6601226,3.567698479,-5.437091351,-0.5048855543
110.6701226,3.567698479,-5.437091351,-0.5048855543
110.6801226,4.772484779,-10.52782154,-1.984846354
110.6901226,4.702494621,-15.31286812,-1.008574724
110.7001226,3.0448668,-17.93480301,3.290131092
110.7101226,0.6879364848,-19.90589142,4.524229527
110.7201226,-6.674180508,-25.11267281,5.964110374
110.7301226,-10.86341476,-29.20619583,6.153143406
110.7401226,-14.02373505,-30.98107147,2.152942181
110.7501226,-14.49332714,-28.29692268,-2.152343988
110.7601226,-12.67298698,-24.59343147,-3.419941664
110.7701226,-8.469993591,-19.70549202,-2.581855536
