Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
95.26574651,-2.562114954,-9.442676544,0.1052841991
95.27574651,-2.576471806,-9.385847092,0.1489532143
95.28574651,-2.629113913,-9.433703423,0.1914258152
95.29574651,-2.690729141,-9.452845573,0.2099701911
95.30574651,-2.666800737,-9.482157707,0.2482553422
95.31574651,-2.556730986,-9.520442963,0.3014956415
95.32574651,-2.53818655,-9.467801094,0.2488535494
95.33574651,-2.595614433,-9.414560318,0.2153540403
95.34574651,-2.547757864,-9.381659508,0.2638086975
95.35574651,-2.495115757,-9.453444481,0.2446661144
95.36574651,-2.509472847,-9.395418167,0.2207378894
95.37574651,-2.533401012,-9.419346809,0.2015953064
95.38574651,-2.504687071,-9.510273933,0.2057827413
95.39574651,-2.490330219,-9.46720314,0.1627119333
95.40574651,-2.509472847,-9.367302895,0.2542374134
95.41574651,-2.551945448,-9.415757179,0.3499503136
95.42574651,-2.547159672,-9.449256897,0.3924229145
95.43574651,-2.547159672,-9.410971642,0.3403790295
95.44574651,-2.600399971,-9.396016121,0.2350948304
95.45574651,-2.595614433,-9.434301376,0.2297109663
95.46574651,-2.590230465,-9.544371605,0.2291127741
95.47574651,-2.480160713,-9.520442963,0.2775674164
95.48574651,-2.494517565,-9.443872452,0.2925225794
95.49574651,-2.514258385,-9.410373688,0.2590230405
95.50574651,-2.504687071,-9.391230583,0.2590230405
95.51574651,-2.551945448,-9.434301376,0.3110669553
95.52574651,-2.590230465,-9.396614075,0.3308077157
95.53574651,-2.623729944,-9.387042999,0.3164508045
95.54574651,-2.599801779,-9.391828537,0.3260220885
95.55574651,-2.575873613,-9.415757179,0.3499503136
95.56574651,-2.62851572,-9.443872452,0.3110669553
95.57574651,-2.580659151,-9.454042435,0.3493520916
95.58574651,-2.571087837,-9.49232769,0.3349951804
95.59574651,-2.61415863,-9.463015556,0.2584248483
95.60574651,-2.590230465,-9.415159225,0.2488535494
95.61574651,-2.561516523,-9.419944763,0.2590230405
95.62574651,-2.528615236,-9.439086914,0.2398804724
95.63574651,-2.566900492,-9.439086914,0.2392822653
95.64574651,-2.595016241,-9.439684868,0.3158525825
95.65574651,-2.61415863,-9.483354568,0.4067798555
95.66574651,-2.647658348,-9.501898766,0.3726821244
95.67574651,-2.623729944,-9.468399048,0.3876372576
95.68574651,-2.571087837,-9.473184586,0.3254238665
95.69574651,-2.575873613,-9.473184586,0.3206382394
95.70574651,-2.571087837,-9.443872452,0.3206382394
95.71574651,-2.585444927,-9.44865799,0.3062812984
95.72574651,-2.537588358,-9.49232769,0.3302095234
95.73574651,-2.51844573,-9.468399048,0.3397808075
95.74574651,-2.537588358,-9.44865799,0.2632105052
95.75574651,-2.542972326,-9.428917885,0.2207378894
95.76574651,-2.556730986,-9.410373688,0.2829512656
95.77574651,-2.547159672,-9.382257462,0.3643072546
95.78574651,-2.551945448,-9.410971642,0.3978067636
95.79574651,-2.566302299,-9.43489933,0.3684946895
95.80574651,-2.523231506,-9.454042435,0.3349951804
95.81574651,-2.51844573,-9.482157707,0.2871387303
95.82574651,-2.528615236,-9.482157707,0.2392822653
95.83574651,-2.519043922,-9.458230019,0.2727817893
95.84574651,-2.523231506,-9.410971642,0.3451646566
95.85574651,-2.523231506,-9.387042999,0.3834498227
